latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
39.9971,48.43246,330.62,0.43,0.46,2020-01-23,1010,N,VIIRS,n,2,286.52,1.83,D,0
40.05507,48.54947,336.86,0.44,0.46,2020-01-23,1010,N,VIIRS,n,2,286.6,3.66,D,0
40.15096,48.52769,334,0.44,0.46,2020-01-23,1010,N,VIIRS,n,2,286.47,2.12,D,0
40.14864,48.5017,345.11,0.44,0.46,2020-01-23,1010,N,VIIRS,n,2,286.36,5.76,D,0
40.15865,48.46875,331.26,0.44,0.46,2020-01-23,1010,N,VIIRS,n,2,286.43,2.27,D,0
40.16768,48.37877,331.87,0.43,0.46,2020-01-23,1010,N,VIIRS,n,2,286.57,3.84,D,0
40.16605,48.37716,336.09,0.43,0.46,2020-01-23,1011,N,VIIRS,n,2,286.19,3.58,D,0
40.16136,48.08179,334.33,0.42,0.45,2020-01-23,1011,N,VIIRS,n,2,285.53,4.49,D,0
40.16091,48.07685,336.92,0.42,0.45,2020-01-23,1011,N,VIIRS,n,2,286.51,3.64,D,0
40.23706,48.03015,335.6,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,286.03,5.53,D,0
40.24123,48.02952,338.66,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,286.44,5.53,D,0
40.23753,48.02714,342.33,0.42,0.45,2020-01-23,1011,N,VIIRS,n,2,288.46,9.16,D,0
40.26912,48.00227,336.74,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,286.39,2.4,D,0
40.27521,47.97641,327.58,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,286.22,3.92,D,0
40.31616,48.33627,334.45,0.43,0.46,2020-01-23,1011,N,VIIRS,n,2,286.27,3.01,D,0
40.3163,48.28964,337.34,0.43,0.46,2020-01-23,1011,N,VIIRS,n,2,286.79,5.21,D,0
40.29193,47.92909,325.83,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,287.62,2.9,D,0
40.3011,47.98241,340.42,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,287.39,5.1,D,0
40.34763,48.39938,338.78,0.43,0.46,2020-01-23,1011,N,VIIRS,n,2,287.7,7.47,D,0
40.36268,48.47086,328.75,0.44,0.46,2020-01-23,1011,N,VIIRS,n,2,285.67,2.33,D,0
40.37464,48.31714,332.01,0.43,0.46,2020-01-23,1011,N,VIIRS,n,2,286.53,2.41,D,0
40.3728,48.31418,338.08,0.43,0.46,2020-01-23,1011,N,VIIRS,n,2,287.17,2.27,D,0
40.33998,47.89346,331.09,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,286.76,4.54,D,0
40.39156,48.33216,328.3,0.43,0.46,2020-01-23,1011,N,VIIRS,n,2,285.31,2.4,D,0
40.35021,47.86714,326.86,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,287.25,3.49,D,0
40.34977,47.86228,329.56,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,287.46,2.44,D,0
40.40769,48.41874,334.6,0.44,0.46,2020-01-23,1011,N,VIIRS,n,2,286.93,3.33,D,0
40.37605,48.0125,335.44,0.42,0.45,2020-01-23,1011,N,VIIRS,n,2,287.43,3.04,D,0
40.36131,47.85062,337.18,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,287.57,6.97,D,0
40.35907,47.82635,338.51,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,287.37,4.3,D,0
40.34923,47.37265,338.29,0.39,0.44,2020-01-23,1011,N,VIIRS,n,2,286.13,4.37,D,0
40.42336,48.02032,327.86,0.42,0.45,2020-01-23,1011,N,VIIRS,n,2,286.25,2.11,D,0
40.43729,47.94301,339.17,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,287.33,3.87,D,0
40.43798,47.93993,337.87,0.41,0.45,2020-01-23,1011,N,VIIRS,n,2,286.88,3.28,D,0
40.51048,48.18192,326.26,0.43,0.46,2020-01-23,1011,N,VIIRS,n,2,285.6,2.22,D,0
40.47191,47.6687,326.22,0.4,0.44,2020-01-23,1011,N,VIIRS,n,2,285.08,1.82,D,0
40.45985,47.41243,330.43,0.39,0.44,2020-01-23,1011,N,VIIRS,n,2,285.61,2.21,D,0
40.5168,47.45637,339.33,0.39,0.44,2020-01-23,1011,N,VIIRS,n,2,289.65,9.48,D,0
40.66565,47.29327,350.1,0.39,0.44,2020-01-23,1011,N,VIIRS,n,2,289.73,13.28,D,0
41.03687,47.18397,335.98,0.39,0.44,2020-01-23,1011,N,VIIRS,n,2,281.29,3.01,D,0
40.2517,49.44677,309.38,0.4,0.37,2020-01-23,2229,N,VIIRS,n,2,275.08,1.15,N,0
40.24976,49.44614,297.31,0.39,0.44,2020-01-24,2210,N,VIIRS,n,2,271.16,1.2,N,0
39.8435,49.07912,330.16,0.39,0.37,2020-01-25,0933,N,VIIRS,n,2,284.91,4.83,D,0
39.80033,48.75165,328.31,0.4,0.37,2020-01-25,0933,N,VIIRS,n,2,285.61,1.94,D,0
39.7553,48.42813,328.55,0.41,0.37,2020-01-25,0933,N,VIIRS,n,2,284.77,2.29,D,0
39.76032,48.0089,325.33,0.41,0.37,2020-01-25,0933,N,VIIRS,n,2,284.02,1.48,D,0
39.91359,48.46825,325.22,0.4,0.37,2020-01-25,0933,N,VIIRS,n,2,283.34,2.29,D,0
39.28609,45.0822,325.1,0.53,0.42,2020-01-25,0933,N,VIIRS,n,2,283.58,2.02,D,0
40.0364,48.81416,328.02,0.4,0.37,2020-01-25,0933,N,VIIRS,n,2,283.43,3.65,D,0
40.10431,48.48997,326.57,0.4,0.37,2020-01-25,0933,N,VIIRS,n,2,285.51,7.76,D,0
40.17109,48.20115,331.06,0.41,0.37,2020-01-25,0933,N,VIIRS,n,2,286.6,6.23,D,0
40.12701,47.92889,329.74,0.41,0.37,2020-01-25,0933,N,VIIRS,n,2,285.73,2.64,D,0
40.19779,48.02854,330.64,0.41,0.37,2020-01-25,0933,N,VIIRS,n,2,283.28,2.02,D,0
40.26594,48.32185,328.48,0.4,0.37,2020-01-25,0933,N,VIIRS,n,2,289.78,7.12,D,0
40.26627,48.32431,339.38,0.4,0.37,2020-01-25,0933,N,VIIRS,n,2,288.06,14.29,D,0
40.24295,48.00779,331.65,0.41,0.37,2020-01-25,0933,N,VIIRS,n,2,283.7,2.81,D,0
40.33226,48.33959,328.41,0.4,0.37,2020-01-25,0933,N,VIIRS,n,2,283.27,3.42,D,0
40.34954,48.25545,329.22,0.4,0.37,2020-01-25,0933,N,VIIRS,n,2,284.49,3.4,D,0
40.24976,47.68146,326.74,0.42,0.38,2020-01-25,0933,N,VIIRS,n,2,283.41,1.85,D,0
40.42161,48.20154,331.92,0.41,0.37,2020-01-25,0933,N,VIIRS,n,2,284.2,5.45,D,0
